observation_id;access;user_id;specie_id;specie_name;location_id;location_name;latitude;longitude;resource_id;resource_secondary_id;measurement_id;trait_id;trait_name;trait_class;standard_id;standard_unit;methodology_id;methodology_name;value;value_type;precision;precision_type;precision_upper;replicates;notes
98394;1;1;973;Orbicella annularis;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.7;mean;0.8;standard_error;NA;5;
98395;1;1;973;Orbicella annularis;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;8.5;mean;1.1;standard_error;NA;5;
98396;1;1;973;Orbicella annularis;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.9;mean;1.5;standard_error;NA;5;
98397;1;1;973;Orbicella annularis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.9;mean;0.8;standard_error;NA;5;
98398;1;1;973;Orbicella annularis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.8;mean;1;standard_error;NA;5;
98399;1;1;973;Orbicella annularis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.7;mean;1.5;standard_error;NA;5;
98400;1;1;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.5;mean;2;standard_error;NA;5;
98401;1;1;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.3;mean;1.8;standard_error;NA;5;
98402;1;1;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.2;mean;1.6;standard_error;NA;5;
98403;1;1;973;Orbicella annularis;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;8.9;mean;1.1;standard_error;NA;5;
98404;1;1;973;Orbicella annularis;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;8.4;mean;1.4;standard_error;NA;5;
98405;1;1;973;Orbicella annularis;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;8.1;mean;1.7;standard_error;NA;5;
98406;1;1;973;Orbicella annularis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.9;mean;1.5;standard_error;NA;5;
98407;1;1;973;Orbicella annularis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.5;mean;1.8;standard_error;NA;5;
98408;1;1;973;Orbicella annularis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.5;mean;1.5;standard_error;NA;5;
98409;1;1;979;Orbicella franksi;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.2;mean;1.8;standard_error;NA;5;
98410;1;1;979;Orbicella franksi;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.1;mean;1.7;standard_error;NA;5;
98411;1;1;979;Orbicella franksi;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.5;mean;1.5;standard_error;NA;5;
98412;1;1;979;Orbicella franksi;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6;mean;0.4;standard_error;NA;5;
98413;1;1;979;Orbicella franksi;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.1;mean;0.5;standard_error;NA;5;
98414;1;1;979;Orbicella franksi;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.9;mean;0.6;standard_error;NA;5;
98415;1;1;1269;Porites astreoides;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.4;mean;0.8;standard_error;NA;5;
98416;1;1;1269;Porites astreoides;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.5;mean;0.9;standard_error;NA;5;
98417;1;1;1269;Porites astreoides;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.1;mean;0.9;standard_error;NA;5;
98418;1;1;1269;Porites astreoides;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.5;mean;1.5;standard_error;NA;5;
98419;1;1;1269;Porites astreoides;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.4;mean;1.6;standard_error;NA;5;
98420;1;1;1269;Porites astreoides;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.2;mean;1.7;standard_error;NA;5;
98421;1;1;1269;Porites astreoides;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.8;mean;1.4;standard_error;NA;5;
98422;1;1;1269;Porites astreoides;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.6;mean;1.3;standard_error;NA;5;
98423;1;1;1269;Porites astreoides;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.3;mean;1.7;standard_error;NA;5;
98424;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.4;mean;2;standard_error;NA;5;
98425;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.6;mean;2.1;standard_error;NA;5;
98426;1;1;1269;Porites astreoides;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.1;mean;1.7;standard_error;NA;5;
98427;1;1;1269;Porites astreoides;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.8;mean;1.5;standard_error;NA;5;
98428;1;1;1269;Porites astreoides;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4;mean;1.6;standard_error;NA;5;
98429;1;1;1269;Porites astreoides;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;3.4;mean;1.5;standard_error;NA;5;
98430;1;1;964;Meandrina meandrites;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.2;mean;1.1;standard_error;NA;5;
98431;1;1;964;Meandrina meandrites;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.1;mean;0.8;standard_error;NA;5;
98432;1;1;964;Meandrina meandrites;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1;mean;0.9;standard_error;NA;5;
98433;1;1;964;Meandrina meandrites;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.3;mean;0.9;standard_error;NA;5;
98434;1;1;964;Meandrina meandrites;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.1;mean;0.9;standard_error;NA;5;
98435;1;1;964;Meandrina meandrites;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1;mean;0.8;standard_error;NA;5;
98436;1;1;964;Meandrina meandrites;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1;mean;1.2;standard_error;NA;5;
98437;1;1;964;Meandrina meandrites;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.1;mean;1.1;standard_error;NA;5;
98438;1;1;964;Meandrina meandrites;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1;mean;1.2;standard_error;NA;5;
98439;1;1;964;Meandrina meandrites;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.5;mean;1.2;standard_error;NA;5;
98440;1;1;964;Meandrina meandrites;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.6;mean;0.7;standard_error;NA;5;
98441;1;1;964;Meandrina meandrites;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.1;mean;0.8;standard_error;NA;5;
98442;1;1;964;Meandrina meandrites;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.1;mean;1.2;standard_error;NA;5;
98443;1;1;964;Meandrina meandrites;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1.1;mean;0.9;standard_error;NA;5;
98444;1;1;964;Meandrina meandrites;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;1;mean;1.1;standard_error;NA;5;
98445;1;1;458;Colpophyllia natans;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.1;mean;2.8;standard_error;NA;5;
98446;1;1;458;Colpophyllia natans;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.4;mean;2.2;standard_error;NA;5;
98447;1;1;458;Colpophyllia natans;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.1;mean;3.2;standard_error;NA;5;
98448;1;1;458;Colpophyllia natans;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.4;mean;2.8;standard_error;NA;5;
98449;1;1;458;Colpophyllia natans;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;5.6;mean;3.2;standard_error;NA;5;
98450;1;1;458;Colpophyllia natans;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.1;mean;4.1;standard_error;NA;5;
98451;1;1;458;Colpophyllia natans;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.5;mean;2.8;standard_error;NA;5;
98452;1;1;458;Colpophyllia natans;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.2;mean;3.2;standard_error;NA;5;
98453;1;1;458;Colpophyllia natans;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.3;mean;4.1;standard_error;NA;5;
98454;1;1;458;Colpophyllia natans;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;7.1;mean;3.9;standard_error;NA;5;
98455;1;1;458;Colpophyllia natans;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.6;mean;4.2;standard_error;NA;5;
98456;1;1;458;Colpophyllia natans;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.5;mean;4.1;standard_error;NA;5;
98457;1;1;458;Colpophyllia natans;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.5;mean;2.7;standard_error;NA;5;
98458;1;1;458;Colpophyllia natans;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.6;mean;2.6;standard_error;NA;5;
98459;1;1;458;Colpophyllia natans;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;6.1;mean;2.5;standard_error;NA;5;
98460;1;1;589;Diploria labyrinthiformis;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.2;mean;0.9;standard_error;NA;5;
98461;1;1;589;Diploria labyrinthiformis;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.4;mean;1.1;standard_error;NA;5;
98462;1;1;589;Diploria labyrinthiformis;369;Rio Bueno, Jamaica;18,479459;-77,459666;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4;mean;0.9;standard_error;NA;5;
98463;1;1;589;Diploria labyrinthiformis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.2;mean;1.9;standard_error;NA;5;
98464;1;1;589;Diploria labyrinthiformis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.1;mean;1.5;standard_error;NA;5;
98465;1;1;589;Diploria labyrinthiformis;380;M1, Discovery Bay, Jamaica;18,472283;-77,40875;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.2;mean;0.9;standard_error;NA;5;
98466;1;1;589;Diploria labyrinthiformis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4;mean;1.8;standard_error;NA;5;
98467;1;1;589;Diploria labyrinthiformis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.3;mean;1.5;standard_error;NA;5;
98468;1;1;589;Diploria labyrinthiformis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.6;mean;1.9;standard_error;NA;5;
98469;1;1;589;Diploria labyrinthiformis;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.8;mean;2.1;standard_error;NA;5;
98470;1;1;589;Diploria labyrinthiformis;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.7;mean;2.1;standard_error;NA;5;
98471;1;1;589;Diploria labyrinthiformis;381;Dairy Bull, Jamaica;18,46805;-77,388367;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.8;mean;1.9;standard_error;NA;5;
98472;1;1;589;Diploria labyrinthiformis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.3;mean;0.9;standard_error;NA;5;
98473;1;1;589;Diploria labyrinthiformis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.1;mean;2.2;standard_error;NA;5;
98474;1;1;589;Diploria labyrinthiformis;382;Pear Tree Bottom, Jamaica;18,463817;-77,356717;362;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;15;Image analysis;4.2;mean;1.8;standard_error;NA;5;
99259;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;52.47;mean;5.5;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99260;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;34.6;mean;3.42;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99261;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;49.06;mean;8.76;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99262;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;38.51;mean;3.92;standard_deviation;NA;3;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99263;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;58.4;mean;4.09;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99264;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;56.42;mean;5.54;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99265;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;52.18;mean;4.53;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99266;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;30.84;mean;6.73;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
99267;1;9;1224;Pocillopora damicornis;394;Southwestern corner, Isla Contadora, Panama;8,622043;-79,036857;670;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;40.56;mean;5.46;standard_deviation;NA;6;Because the observed period lasted 11.5 months, the original means were muitplied for 1.0435 to match 12 months. Precision values untouched.
